t,f_LJ,f_C,T_v,E_LJ
1734027746,1.00827e-20,3.38025e-14,9.25215e+09,-4.00647e-21
1734027746,1.00827e-20,2.67287e-15,2.06582e+09,-4.00647e-21
1734027746,1.00025e-20,3.38075e-14,9.25032e+09,-4.02585e-21
1734027746,1.00025e-20,2.63943e-15,2.07008e+09,-4.02585e-21
1734027746,9.91526e-21,3.38125e-14,9.24789e+09,-4.04548e-21
1734027746,9.91526e-21,2.60597e-15,2.07426e+09,-4.04548e-21
1734027746,9.82039e-21,3.38178e-14,9.24482e+09,-4.06535e-21
1734027746,9.82039e-21,2.57227e-15,2.07834e+09,-4.06535e-21
1734027746,9.7174e-21,3.38232e-14,9.24111e+09,-4.08541e-21
1734027746,9.7174e-21,2.53842e-15,2.08233e+09,-4.08541e-21
1734027746,9.60579e-21,3.38289e-14,9.23676e+09,-4.10565e-21
1734027746,9.60579e-21,2.5044e-15,2.08622e+09,-4.10565e-21
1734027746,9.4849e-21,3.38346e-14,9.23179e+09,-4.12603e-21
1734027746,9.4849e-21,2.47033e-15,2.09002e+09,-4.12603e-21
1734027746,9.35406e-21,3.38407e-14,9.22612e+09,-4.14651e-21
1734027746,9.35406e-21,2.43593e-15,2.09372e+09,-4.14651e-21
1734027746,9.21262e-21,3.3847e-14,9.21977e+09,-4.16706e-21
1734027746,9.21262e-21,2.40151e-15,2.0973e+09,-4.16706e-21
1734027746,9.05986e-21,3.38535e-14,9.21279e+09,-4.18763e-21
1734027746,9.05986e-21,2.36682e-15,2.10079e+09,-4.18763e-21
1734027746,8.89503e-21,3.38601e-14,9.2051e+09,-4.20818e-21
1734027746,8.89503e-21,2.33214e-15,2.10417e+09,-4.20818e-21
1734027746,8.71736e-21,3.3867e-14,9.19671e+09,-4.22866e-21
1734027746,8.71736e-21,2.29716e-15,2.10743e+09,-4.22866e-21
1734027746,8.52606e-21,3.3874e-14,9.18769e+09,-4.24903e-21
1734027746,8.52606e-21,2.26213e-15,2.1106e+09,-4.24903e-21
1734027746,8.32019e-21,3.38812e-14,9.17792e+09,-4.26923e-21
1734027746,8.32019e-21,2.22702e-15,2.11364e+09,-4.26923e-21
1734027746,8.0988e-21,3.38885e-14,9.1675e+09,-4.28919e-21
1734027746,8.0988e-21,2.19183e-15,2.11658e+09,-4.28919e-21
1734027746,7.86103e-21,3.38962e-14,9.15636e+09,-4.30886e-21
1734027746,7.86103e-21,2.15633e-15,2.11939e+09,-4.30886e-21
1734027746,7.60591e-21,3.39039e-14,9.1445e+09,-4.32818e-21
1734027746,7.60591e-21,2.12091e-15,2.12208e+09,-4.32818e-21
1734027746,7.33227e-21,3.3912e-14,9.13198e+09,-4.34706e-21
1734027746,7.33227e-21,2.08516e-15,2.12466e+09,-4.34706e-21
1734027746,7.03917e-21,3.39201e-14,9.11868e+09,-4.36545e-21
1734027746,7.03917e-21,2.0496e-15,2.1271e+09,-4.36545e-21
1734027746,6.72551e-21,3.39284e-14,9.10471e+09,-4.38325e-21
1734027746,6.72551e-21,2.01381e-15,2.12942e+09,-4.38325e-21
1734027746,6.39003e-21,3.39369e-14,9.08998e+09,-4.40039e-21
1734027746,6.39003e-21,1.97803e-15,2.13161e+09,-4.40039e-21
1734027746,6.03163e-21,3.39457e-14,9.07459e+09,-4.41679e-21
1734027746,6.03163e-21,1.94203e-15,2.13367e+09,-4.41679e-21
1734027746,5.64917e-21,3.39544e-14,9.0585e+09,-4.43235e-21
1734027746,5.64917e-21,1.90623e-15,2.1356e+09,-4.43235e-21
1734027746,5.24128e-21,3.39636e-14,9.04164e+09,-4.44697e-21
1734027746,5.24128e-21,1.87016e-15,2.13738e+09,-4.44697e-21
1734027746,4.80687e-21,3.39728e-14,9.02412e+09,-4.46057e-21
1734027746,4.80687e-21,1.83413e-15,2.13903e+09,-4.46057e-21
1734027746,4.34459e-21,3.39821e-14,9.00589e+09,-4.47304e-21
1734027746,4.34459e-21,1.79815e-15,2.14053e+09,-4.47304e-21
1734027746,3.85333e-21,3.39917e-14,8.98697e+09,-4.48428e-21
1734027746,3.85333e-21,1.76206e-15,2.14189e+09,-4.48428e-21
1734027747,3.33183e-21,3.40013e-14,8.96735e+09,-4.49419e-21
1734027747,3.33183e-21,1.72611e-15,2.14311e+09,-4.49419e-21
1734027747,2.7787e-21,3.4011e-14,8.94701e+09,-4.50265e-21
1734027747,2.7787e-21,1.69024e-15,2.14417e+09,-4.50265e-21
1734027747,2.193e-21,3.4021e-14,8.92598e+09,-4.50956e-21
1734027747,2.193e-21,1.65432e-15,2.14507e+09,-4.50956e-21
1734027747,1.57356e-21,3.40311e-14,8.90429e+09,-4.5148e-21
1734027747,1.57356e-21,1.61843e-15,2.14581e+09,-4.5148e-21
1734027747,9.1923e-22,3.40412e-14,8.88198e+09,-4.51829e-21
1734027747,9.1923e-22,1.58278e-15,2.14642e+09,-4.51829e-21
1734027747,2.30758e-22,3.40514e-14,8.85894e+09,-4.5199e-21
1734027747,2.30758e-22,1.54716e-15,2.14684e+09,-4.5199e-21
1734027747,4.96617e-22,3.40619e-14,8.83531e+09,-4.51953e-21
1734027747,4.96617e-22,1.51159e-15,2.14711e+09,-4.51953e-21
1734027747,1.26058e-21,3.40722e-14,8.81109e+09,-4.5171e-21
1734027747,1.26058e-21,1.47632e-15,2.14722e+09,-4.5171e-21
1734027747,2.06159e-21,3.40826e-14,8.78623e+09,-4.5125e-21
1734027747,2.06159e-21,1.44123e-15,2.14716e+09,-4.5125e-21
1734027747,2.90107e-21,3.40933e-14,8.76081e+09,-4.50566e-21
1734027747,2.90107e-21,1.40605e-15,2.14693e+09,-4.50566e-21
1734027747,3.77823e-21,3.41038e-14,8.73479e+09,-4.49651e-21
1734027747,3.77823e-21,1.37139e-15,2.14652e+09,-4.49651e-21
1734027747,4.69344e-21,3.41144e-14,8.70818e+09,-4.48498e-21
1734027747,4.69344e-21,1.3368e-15,2.14593e+09,-4.48498e-21
1734027747,5.64595e-21,3.41252e-14,8.68109e+09,-4.47103e-21
1734027747,5.64595e-21,1.30242e-15,2.14517e+09,-4.47103e-21
1734027747,6.635e-21,3.41358e-14,8.65354e+09,-4.45462e-21
1734027747,6.635e-21,1.26837e-15,2.14424e+09,-4.45462e-21
1734027747,7.65924e-21,3.41464e-14,8.62542e+09,-4.43576e-21
1734027747,7.65924e-21,1.23468e-15,2.14312e+09,-4.43576e-21
1734027747,8.71712e-21,3.4157e-14,8.59694e+09,-4.41444e-21
1734027747,8.71712e-21,1.20126e-15,2.14183e+09,-4.41444e-21
1734027747,9.80654e-21,3.41677e-14,8.56807e+09,-4.39072e-21
1734027747,9.80654e-21,1.16801e-15,2.14037e+09,-4.39072e-21
1734027747,1.09251e-20,3.41781e-14,8.53881e+09,-4.36464e-21
1734027747,1.09251e-20,1.13535e-15,2.13872e+09,-4.36464e-21
1734027747,1.20694e-20,3.41885e-14,8.50924e+09,-4.3363e-21
1734027747,1.20694e-20,1.10304e-15,2.1369e+09,-4.3363e-21
1734027747,1.32363e-20,3.41988e-14,8.47935e+09,-4.30581e-21
1734027747,1.32363e-20,1.07116e-15,2.1349e+09,-4.30581e-21
1734027747,1.44212e-20,3.42089e-14,8.44928e+09,-4.27334e-21
1734027747,1.44212e-20,1.03965e-15,2.13273e+09,-4.27334e-21
1734027747,1.56199e-20,3.42189e-14,8.41895e+09,-4.23905e-21
1734027747,1.56199e-20,1.00869e-15,2.13037e+09,-4.23905e-21
1734027747,1.68267e-20,3.42287e-14,8.38858e+09,-4.20317e-21
1734027747,1.68267e-20,9.78153e-16,2.12787e+09,-4.20317e-21
1734027747,1.80362e-20,3.42385e-14,8.35787e+09,-4.16594e-21
1734027747,1.80362e-20,9.48124e-16,2.12515e+09,-4.16594e-21
1734027747,1.92419e-20,3.42479e-14,8.32734e+09,-4.12765e-21
1734027747,1.92419e-20,9.18711e-16,2.12231e+09,-4.12765e-21
1734027747,2.0437e-20,3.4257e-14,8.29676e+09,-4.08861e-21
1734027747,2.0437e-20,8.89945e-16,2.11929e+09,-4.08861e-21
1734027747,2.16144e-20,3.42659e-14,8.26619e+09,-4.04915e-21
1734027747,2.16144e-20,8.61628e-16,2.11611e+09,-4.04915e-21
1734027747,2.27664e-20,3.42746e-14,8.23581e+09,-4.00965e-21
1734027747,2.27664e-20,8.34023e-16,2.11279e+09,-4.00965e-21
1734027747,2.38853e-20,3.42829e-14,8.20556e+09,-3.97048e-21
1734027747,2.38853e-20,8.07015e-16,2.10932e+09,-3.97048e-21
1734027747,2.49628e-20,3.42909e-14,8.17571e+09,-3.93204e-21
1734027747,2.49628e-20,7.80799e-16,2.10574e+09,-3.93204e-21
1734027747,2.59911e-20,3.42986e-14,8.14595e+09,-3.89475e-21
1734027747,2.59911e-20,7.55219e-16,2.10199e+09,-3.89475e-21
1734027747,2.69616e-20,3.43059e-14,8.1167e+09,-3.85902e-21
1734027747,2.69616e-20,7.3033e-16,2.09814e+09,-3.85902e-21
1734027747,2.78666e-20,3.43127e-14,8.08788e+09,-3.82527e-21
1734027747,2.78666e-20,7.0643e-16,2.09418e+09,-3.82527e-21
1734027747,2.86985e-20,3.43193e-14,8.05954e+09,-3.79387e-21
1734027747,2.86985e-20,6.83053e-16,2.09011e+09,-3.79387e-21
1734027747,2.945e-20,3.43253e-14,8.03182e+09,-3.76523e-21
1734027747,2.945e-20,6.60655e-16,2.08596e+09,-3.76523e-21
1734027747,3.0114e-20,3.43309e-14,8.00473e+09,-3.7397e-21
1734027747,3.0114e-20,6.39141e-16,2.08173e+09,-3.7397e-21
1734027747,3.06851e-20,3.43361e-14,7.97828e+09,-3.71758e-21
1734027747,3.06851e-20,6.18464e-16,2.07742e+09,-3.71758e-21
1734027747,3.11576e-20,3.43408e-14,7.95273e+09,-3.69917e-21
1734027747,3.11576e-20,5.98673e-16,2.07308e+09,-3.69917e-21
1734027747,3.15272e-20,3.43448e-14,7.92798e+09,-3.6847e-21
1734027747,3.15272e-20,5.79981e-16,2.0687e+09,-3.6847e-21
1734027747,3.17907e-20,3.43487e-14,7.9041e+09,-3.67434e-21
1734027747,3.17907e-20,5.61988e-16,2.06427e+09,-3.67434e-21
1734027747,3.19457e-20,3.43519e-14,7.88115e+09,-3.66824e-21
1734027747,3.19457e-20,5.45163e-16,2.05982e+09,-3.66824e-21
1734027747,3.1991e-20,3.43544e-14,7.85928e+09,-3.66646e-21
1734027747,3.1991e-20,5.29501e-16,2.0554e+09,-3.66646e-21
1734027747,3.19265e-20,3.43565e-14,7.83846e+09,-3.669e-21
1734027747,3.19265e-20,5.1475e-16,2.05098e+09,-3.669e-21
1734027747,3.17533e-20,3.43583e-14,7.81875e+09,-3.67582e-21
1734027747,3.17533e-20,5.00948e-16,2.04657e+09,-3.67582e-21
1734027747,3.14734e-20,3.43595e-14,7.80016e+09,-3.68681e-21
1734027747,3.14734e-20,4.88292e-16,2.0422e+09,-3.68681e-21
1734027747,3.109e-20,3.43601e-14,7.78288e+09,-3.70181e-21
1734027747,3.109e-20,4.76827e-16,2.03791e+09,-3.70181e-21
1734027747,3.06073e-20,3.43603e-14,7.76669e+09,-3.7206e-21
1734027747,3.06073e-20,4.6643e-16,2.03365e+09,-3.7206e-21
1734027747,3.00304e-20,3.43598e-14,7.75195e+09,-3.74292e-21
1734027747,3.00304e-20,4.57193e-16,2.0295e+09,-3.74292e-21
1734027747,2.93647e-20,3.4359e-14,7.73843e+09,-3.7685e-21
1734027747,2.93647e-20,4.49123e-16,2.02542e+09,-3.7685e-21
1734027747,2.86169e-20,3.43576e-14,7.72621e+09,-3.79697e-21
1734027747,2.86169e-20,4.42266e-16,2.02144e+09,-3.79697e-21
1734027747,2.77939e-20,3.43558e-14,7.71541e+09,-3.82799e-21
1734027747,2.77939e-20,4.36504e-16,2.01758e+09,-3.82799e-21
1734027747,2.69031e-20,3.43534e-14,7.7059e+09,-3.86119e-21
1734027747,2.69031e-20,4.3208e-16,2.01382e+09,-3.86119e-21
1734027747,2.59521e-20,3.43507e-14,7.69786e+09,-3.89618e-21
1734027747,2.59521e-20,4.28712e-16,2.01021e+09,-3.89618e-21
1734027747,2.49486e-20,3.43474e-14,7.69113e+09,-3.93256e-21
1734027747,2.49486e-20,4.26755e-16,2.00673e+09,-3.93256e-21
1734027747,2.39005e-20,3.43438e-14,7.6857e+09,-3.96994e-21
1734027747,2.39005e-20,4.25871e-16,2.00337e+09,-3.96994e-21
1734027747,2.28156e-20,3.43397e-14,7.68178e+09,-4.00794e-21
1734027747,2.28156e-20,4.26304e-16,2.0002e+09,-4.00794e-21
1734027747,2.17013e-20,3.43352e-14,7.67912e+09,-4.04621e-21
1734027747,2.17013e-20,4.28042e-16,1.99715e+09,-4.04621e-21
1734027747,2.0565e-20,3.43305e-14,7.67785e+09,-4.08437e-21
1734027747,2.0565e-20,4.30897e-16,1.99427e+09,-4.08437e-21
1734027747,1.94137e-20,3.43252e-14,7.67788e+09,-4.12211e-21
1734027747,1.94137e-20,4.35143e-16,1.99155e+09,-4.12211e-21
1734027747,1.82539e-20,3.43197e-14,7.67927e+09,-4.15912e-21
1734027747,1.82539e-20,4.40573e-16,1.989e+09,-4.15912e-21
1734027748,1.70917e-20,3.43138e-14,7.68185e+09,-4.19512e-21
1734027748,1.70917e-20,4.47415e-16,1.9866e+09,-4.19512e-21
1734027748,1.59329e-20,3.43076e-14,7.68575e+09,-4.22987e-21
1734027748,1.59329e-20,4.55477e-16,1.98438e+09,-4.22987e-21
1734027748,1.47826e-20,3.43012e-14,7.69089e+09,-4.26315e-21
1734027748,1.47826e-20,4.64713e-16,1.98233e+09,-4.26315e-21
1734027748,1.36454e-20,3.42944e-14,7.69713e+09,-4.29477e-21
1734027748,1.36454e-20,4.75412e-16,1.98042e+09,-4.29477e-21
1734027748,1.25256e-20,3.42874e-14,7.70457e+09,-4.32457e-21
1734027748,1.25256e-20,4.87344e-16,1.97869e+09,-4.32457e-21
1734027748,1.14267e-20,3.42801e-14,7.71305e+09,-4.35241e-21
1734027748,1.14267e-20,5.0058e-16,1.9771e+09,-4.35241e-21
1734027748,1.0352e-20,3.42726e-14,7.72276e+09,-4.37821e-21
1734027748,1.0352e-20,5.15087e-16,1.9757e+09,-4.37821e-21
1734027748,9.30404e-21,3.4265e-14,7.73331e+09,-4.40188e-21
1734027748,9.30404e-21,5.30801e-16,1.97441e+09,-4.40188e-21
1734027748,8.28525e-21,3.4257e-14,7.7449e+09,-4.42336e-21
1734027748,8.28525e-21,5.47852e-16,1.97328e+09,-4.42336e-21
1734027748,7.29731e-21,3.42491e-14,7.75736e+09,-4.44263e-21
1734027748,7.29731e-21,5.65984e-16,1.97228e+09,-4.44263e-21
1734027748,6.34171e-21,3.42408e-14,7.77081e+09,-4.45968e-21
1734027748,6.34171e-21,5.85533e-16,1.97144e+09,-4.45968e-21
1734027748,5.41952e-21,3.42325e-14,7.78504e+09,-4.47451e-21
1734027748,5.41952e-21,6.06218e-16,1.97072e+09,-4.47451e-21
1734027748,4.53152e-21,3.42239e-14,7.80006e+09,-4.48716e-21
1734027748,4.53152e-21,6.28101e-16,1.97012e+09,-4.48716e-21
1734027748,3.67825e-21,3.42154e-14,7.81577e+09,-4.49765e-21
1734027748,3.67825e-21,6.51082e-16,1.96963e+09,-4.49765e-21
1734027748,2.85996e-21,3.42067e-14,7.83217e+09,-4.50604e-21
1734027748,2.85996e-21,6.75186e-16,1.96925e+09,-4.50604e-21
1734027748,2.07615e-21,3.41981e-14,7.84924e+09,-4.5124e-21
1734027748,2.07615e-21,7.00266e-16,1.96898e+09,-4.5124e-21
1734027748,1.32719e-21,3.4189e-14,7.86695e+09,-4.51679e-21
1734027748,1.32719e-21,7.26675e-16,1.96883e+09,-4.51679e-21
1734027748,6.1282e-22,3.41801e-14,7.8852e+09,-4.51929e-21
1734027748,6.1282e-22,7.53942e-16,1.96876e+09,-4.51929e-21
1734027748,6.48375e-23,3.41711e-14,7.90397e+09,-4.51999e-21
1734027748,6.48375e-23,7.82316e-16,1.96878e+09,-4.51999e-21
1734027748,7.16153e-22,3.41621e-14,7.92315e+09,-4.51897e-21
1734027748,7.16153e-22,8.11514e-16,1.96886e+09,-4.51897e-21
1734027748,1.33246e-21,3.41531e-14,7.94287e+09,-4.51632e-21
1734027748,1.33246e-21,8.41646e-16,1.96905e+09,-4.51632e-21
1734027748,1.91719e-21,3.4144e-14,7.96283e+09,-4.51214e-21
1734027748,1.91719e-21,8.72639e-16,1.96927e+09,-4.51214e-21
1734027748,2.47149e-21,3.41351e-14,7.98316e+09,-4.50652e-21
1734027748,2.47149e-21,9.04403e-16,1.96956e+09,-4.50652e-21
1734027748,2.99635e-21,3.41258e-14,8.00384e+09,-4.49956e-21
1734027748,2.99635e-21,9.37237e-16,1.96992e+09,-4.49956e-21
1734027748,3.49281e-21,3.41168e-14,8.02475e+09,-4.49134e-21
1734027748,3.49281e-21,9.70588e-16,1.97031e+09,-4.49134e-21
